Start : 137940549, 4209.611499sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 75939812212
Time Awake : 4575276684
Sleep : 94.317492% Awake : 5.682508%
Log available 16 ~ 4209sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
00038944656152	02028.367508	S	1.245438
00038968568568	02029.612946	W	0.053575
00038969597212	02029.666521	S	1.226408
00038993144244	02030.892929	W	0.040572
00038993923228	02030.933501	S	1.239488
00039017721396	02032.172989	W	0.193521
00039021436992	02032.366510	S	1.086525
00039042298268	02033.453035	W	0.034530
00039042961236	02033.487564	S	1.264386
00039067237440	02034.751950	W	0.014890
00039067523328	02034.766840	S	1.265124
00039091813700	02036.031964	W	0.014851
00039092098844	02036.046815	S	1.246190
00039116025700	02037.293005	W	0.131509
00039118550676	02037.424514	S	1.148640
00039140604564	02038.573154	W	0.040392
00039141380096	02038.613547	S	1.239451
00039165177548	02039.852997	W	0.034521
00039165840352	02039.887518	S	1.245428
00039189752564	02041.132946	W	0.034591
00039190416712	02041.167537	S	1.245451
00039214329368	02042.412988	W	0.147544
00039217162208	02042.560532	S	1.132524
00039238906672	02043.693056	W	0.034480
00039239568680	02043.727535	S	1.245487
00039263482032	02044.973023	W	0.034525
00039264144916	02045.007548	S	1.264431
00039288421984	02046.271978	W	0.014878
00039288707648	02046.286857	S	1.265144
00039312998416	02047.552001	W	0.014813
00039313282824	02047.566814	S	0.019174
00039313650968	02047.585988	W	0.054582
00039314698952	02047.640570	S	1.191481
00039337575388	02048.832051	W	0.014821
00039337859956	02048.846873	S	1.263641
00039362121864	02050.110514	W	0.016303
00039362434884	02050.126817	S	1.265190
00039386726536	02051.392007	W	0.014847
00039387011592	02051.406854	S	1.246152
00039410937708	02052.653006	W	0.165530
00039414115884	02052.818536	S	1.114566
00039435515544	02053.933101	W	0.040443
00039436292044	02053.973544	S	1.239454
00039460089552	02055.212997	W	0.040562
00039460868336	02055.253559	S	1.234265
00039484566224	02056.487824	W	0.001829
00039484601348	02056.489654	S	0.003542
00039484669356	02056.493196	W	0.053246
00039485691688	02056.546442	S	1.226559
00039509241616	02057.773001	W	0.063535
00039510461484	02057.836536	S	1.216524
00039533818744	02059.053060	W	0.034495
00039534481044	02059.087554	S	1.245507
00039558394784	02060.333062	W	0.034503
00039559057236	02060.367564	S	1.245440
00039582969676	02061.613004	W	0.034557
00039583633164	02061.647561	S	1.245460
00039607545996	02062.893021	W	0.201572
00039611416176	02063.094593	S	1.078520
00039632123768	02064.173113	W	0.034441
00039632785032	02064.207554	S	1.245501
00039656698648	02065.453055	W	0.034497
00039657360992	02065.487552	S	1.245445
00039681273544	02066.732997	W	0.053581
00039682302304	02066.786578	S	1.226468
00039705850480	02068.013046	W	0.123525
00039708222152	02068.136570	S	1.156591
00039730428692	02069.293161	W	0.034450
00039731090124	02069.327611	S	1.264532
00039755369144	02070.592143	W	0.014764
00039755652608	02070.606907	S	1.265220
00039779944836	02071.872127	W	0.014768
00039780228376	02071.886895	S	1.265212
00039804520440	02073.152106	W	0.014802
00039804804640	02073.166908	S	1.265211
00039829096696	02074.432120	W	0.014780
00039829380468	02074.446899	S	1.265237
00039853673016	02075.712136	W	0.014770
00039853956596	02075.726906	S	1.264977
00039878244156	02076.991883	W	0.014866
00039878529580	02077.006749	S	0.012715
00039878773716	02077.019464	W	0.000232
00039878778176	02077.019697	S	0.006623
00039878905332	02077.026319	W	0.035162
00039879580444	02077.061481	S	1.210644
00039902824804	02078.272125	W	0.014812
00039903109192	02078.286937	S	1.265185
00039927400736	02079.552122	W	0.014795
00039927684796	02079.566916	S	1.259978
00039951876372	02080.826894	W	0.002139
00039951917448	02080.829034	S	0.003292
00039951980660	02080.832326	W	0.014508
00039952259212	02080.846834	S	1.265243
00039976551872	02082.112077	W	0.014884
00039976837636	02082.126960	S	1.261161
00040001051936	02083.388122	W	0.020866
00040001452572	02083.408988	S	1.263184
00040025705700	02084.672172	W	0.014759
00040025989068	02084.686931	S	1.265226
00040050281416	02085.952157	W	0.014882
00040050567160	02085.967040	S	1.265120
00040074857472	02087.232160	W	0.014783
00040075141304	02087.246943	S	1.260069
00040099334628	02088.507012	W	0.002079
00040099374540	02088.509091	S	0.003246
00040099436872	02088.512337	W	0.014686
00040099718852	02088.527024	S	1.265135
00040124009436	02089.792158	W	0.014790
00040124293408	02089.806948	S	1.265229
00040148585796	02091.072177	W	0.014725
00040148868524	02091.086902	S	1.265250
00040173161328	02092.352153	W	0.014776
00040173445032	02092.366929	S	1.265204
00040197736956	02093.632133	W	0.014924
00040198023496	02093.647057	S	1.265099
00040222313392	02094.912156	W	0.014776
00040222597092	02094.926932	S	1.265236
00040246889628	02096.192168	W	0.014768
00040247173180	02096.206936	S	1.265208
00040271465168	02097.472144	W	0.014752
00040271748408	02097.486896	S	1.246249
00040295676384	02098.733145	W	0.109495
00040297778688	02098.842640	S	1.189605
00040320619108	02100.032245	W	0.014692
00040320901196	02100.046937	S	1.265163
00040345192328	02101.312100	W	0.014824
00040345476940	02101.326924	S	1.265125
00040369767344	02102.592049	W	0.015013
00040370055588	02102.607062	S	1.260009
00040394247752	02103.867070	W	0.001994
00040394286040	02103.869065	S	0.003192
00040394347328	02103.872257	W	0.014676
00040394629108	02103.886933	S	1.265141
00040418919824	02105.152074	W	0.014872
00040419205372	02105.166946	S	1.265144
00040443496140	02106.432091	W	0.014845
00040443781164	02106.446936	S	1.265139
00040468071832	02107.712075	W	0.014870
00040468357340	02107.726945	S	1.265172
00040492648636	02108.992116	W	0.014947
00040492935616	02109.007063	S	0.019001
00040493300432	02109.026064	W	0.327590
00040499590164	02109.353654	S	0.918485
00040517225080	02110.272140	W	0.014742
00040517508120	02110.286881	S	0.019185
00040517876476	02110.306066	W	0.050461
00040518845328	02110.356528	S	1.176573
00040541435536	02111.533101	W	0.040510
00040542213332	02111.573611	S	1.239461
00040566010984	02112.813072	W	0.034574
00040566674808	02112.847646	S	1.245411
00040590586696	02114.093057	W	0.057568
00040591691992	02114.150625	S	1.222526
00040615164488	02115.373150	W	0.034480
00040615826496	02115.407630	S	1.245425
00040639738660	02116.653055	W	0.034580
00040640402604	02116.687636	S	1.245496
00040664316128	02117.933132	W	0.034496
00040664978444	02117.967627	S	1.240350
00040688793168	02119.207978	W	0.002085
00040688833192	02119.210062	S	0.003217
00040688894952	02119.213279	W	0.125247
00040691299696	02119.338526	S	1.154623
00040713468456	02120.493149	W	0.196475
00040717240776	02120.689624	S	1.083500
00040738043980	02121.773124	W	0.040532
00040738822196	02121.813656	S	1.258455
00040762984532	02123.072111	W	0.014816
00040763268996	02123.086927	S	1.246155
00040787195176	02124.333082	W	0.057549
00040788300116	02124.390631	S	1.222497
00040811772064	02125.613128	W	0.034509
00040812434628	02125.647637	S	1.245432
00040836346916	02126.893069	W	0.034581
00040837010868	02126.927649	S	1.245447
00040860923448	02128.173096	W	0.053557
00040861951740	02128.226653	S	1.226536
00040885501224	02129.453189	W	0.063464
00040886719736	02129.516653	S	1.216594
00040910078340	02130.733247	W	0.108409
00040912159796	02130.841656	S	1.171515
00040934652892	02132.013171	W	0.330396
00040940996488	02132.343567	S	0.949616
00040959229124	02133.293184	W	0.034481
00040959891152	02133.327664	S	1.245434
00040983803476	02134.573098	W	0.057609
00040984909576	02134.630707	S	1.241477
00041008745940	02135.872184	W	0.014911
00041009032228	02135.887095	S	1.265040
00041033320996	02137.152135	W	0.014836
00041033605852	02137.166971	S	1.265141
00041057896568	02138.432113	W	0.014854
00041058181760	02138.446967	S	1.246179
00041082108400	02139.693146	W	0.101514
00041084057476	02139.794660	S	1.178538
00041106685408	02140.973198	W	0.034459
00041107347020	02141.007657	S	1.245448
00041131259612	02142.253105	W	0.125589
00041133670928	02142.378694	S	1.173489
00041156201912	02143.552183	W	0.014781
00041156485716	02143.566964	S	1.246167
00041180412124	02144.813131	W	0.057553
00041181517140	02144.870684	S	1.241500
00041205353940	02146.112184	W	0.014809
00041205638280	02146.126994	S	1.261156
00041229852472	02147.388150	W	0.020924
00041230254216	02147.409074	S	1.263087
00041254505496	02148.672161	W	0.014828
00041254790196	02148.686989	S	1.241002
00041278617436	02149.927991	W	0.002115
00041278658036	02149.930106	S	0.003210
00041278719664	02149.933316	W	0.057389
00041279821528	02149.990705	S	1.241497
00041303658276	02151.232202	W	0.014816
00041303942740	02151.247018	S	1.265085
00041328232376	02152.512103	W	0.014983
00041328520044	02152.527086	S	0.019017
00041328885176	02152.546103	W	0.032564
00041329510396	02152.578666	S	1.213484
00041352809280	02153.792150	W	0.014886
00041353095096	02153.807036	S	1.265132
00041377385636	02155.072169	W	0.014943
00041377672540	02155.087111	S	0.019045
00041378038208	02155.106157	W	0.169596
00041381294460	02155.275753	S	1.076469
00041401962672	02156.352223	W	0.014781
00041402246464	02156.367003	S	1.265126
00041426536892	02157.632130	W	0.014888
00041426822748	02157.647018	S	1.265339
00041451117248	02158.912357	W	0.014676
00041451399020	02158.927032	S	1.265222
00041475691292	02160.192255	W	0.014767
00041475974816	02160.207022	S	1.265235
00041500267336	02161.472257	W	0.014714
00041500549844	02161.486971	S	0.019287
00041500920160	02161.506258	W	0.054354
00041501963756	02161.560612	S	1.172719
00041524479960	02162.733331	W	0.097377
00041526349596	02162.830708	S	1.201464
00041549417696	02164.032172	W	0.014828
00041549702396	02164.047000	S	1.246133
00041573628148	02165.293133	W	0.125563
00041576038960	02165.418696	S	1.154493
00041598205232	02166.573189	W	0.057538
00041599309968	02166.630727	S	1.241527
00041623147284	02167.872254	W	0.014776
00041623430992	02167.887031	S	1.265124
00041647721368	02169.152155	W	0.014842
00041648006332	02169.166996	S	1.246157
00041671932552	02170.413154	W	0.105592
00041673959912	02170.518745	S	1.193445
00041696874060	02171.712191	W	0.014839
00041697158972	02171.727030	S	1.265170
00041721450232	02172.992200	W	0.014820
00041721734772	02173.007019	S	1.265125
00041746025176	02174.272145	W	0.015022
00041746313600	02174.287167	S	1.246045
00041770237660	02175.533211	W	0.147526
00041773070152	02175.680737	S	1.151515
00041795179240	02176.832252	W	0.014894
00041795465204	02176.847146	S	1.261042
00041819677208	02178.108188	W	0.020936
00041820079180	02178.129124	S	1.263084
00041844330396	02179.392208	W	0.014830
00041844615132	02179.407038	S	1.259850
00041868804260	02180.666889	W	0.002104
00041868844648	02180.668992	S	0.003365
00041868909260	02180.672357	W	0.014635
00041869190244	02180.686992	S	1.265174
00041893481576	02181.952165	W	0.014848
00041893766664	02181.967014	S	0.019148
00041894134296	02181.986161	W	0.054577
00041895182172	02182.040738	S	1.191516
00041918059280	02183.232254	W	0.014777
00041918343004	02183.247031	S	1.265165
00041942634180	02184.512197	W	0.014838
00041942919072	02184.527035	S	1.246122
00041966844608	02185.773157	W	0.125554
00041969255240	02185.898710	S	1.154544
00041991422476	02187.053254	W	0.057512
00041992526712	02187.110766	S	1.241482
00042016363168	02188.352248	W	0.014912
00042016649476	02188.367160	S	1.265019
00042040937840	02189.632179	W	0.014877
00042041223472	02189.647056	S	1.265137
00042065514096	02190.912192	W	0.014940
00042065800940	02190.927132	S	1.246033
00042089724772	02192.173165	W	0.057570
00042090830120	02192.230735	S	1.222522
00042114302540	02193.453257	W	0.097493
00042116174408	02193.550750	S	1.201504
00042139243284	02194.752254	W	0.014809
00042139527608	02194.767063	S	1.265160
00042163818680	02196.032223	W	0.014967
00042164106056	02196.047190	S	1.264979
00042188393660	02197.312170	W	0.014891
00042188679568	02197.327061	S	1.265156
00042212970568	02198.592217	W	0.014835
00042213255404	02198.607052	S	1.265110
00042237545508	02199.872162	W	0.014918
00042237831924	02199.887079	S	1.265101
00042262121856	02201.152180	W	0.014883
00042262407612	02201.167063	S	1.265126
00042286698036	02202.432189	W	0.014905
00042286984208	02202.447094	S	1.265114
00042311274392	02203.712208	W	0.014868
00042311559864	02203.727076	S	1.265147
00042335850688	02204.992223	W	0.014849
00042336135792	02205.007073	S	1.265132
00042360426336	02206.272205	W	0.015004
00042360714416	02206.287209	S	1.264976
00042385001960	02207.552185	W	0.014900
00042385288048	02207.567086	S	1.261150
00042409502132	02208.828236	W	0.021033
00042409905964	02208.849269	S	1.262949
00042434154584	02210.112218	W	0.014846
00042434439624	02210.127064	S	1.260632
00042458643756	02211.387696	W	0.002072
00042458683532	02211.389767	S	0.002628
00042458733992	02211.392395	W	0.014590
00042459014120	02211.406985	S	1.265190
00042483305772	02212.672176	W	0.014893
00042483591716	02212.687069	S	1.265120
00042507882020	02213.952189	W	0.014874
00042508167596	02213.967062	S	1.265136
00042532458204	02215.232198	W	0.014898
00042532744252	02215.247096	S	1.265116
00042557034488	02216.512213	W	0.014874
00042557320068	02216.527087	S	1.265111
00042581610204	02217.792198	W	0.014883
00042581895964	02217.807081	S	1.265163
00042606187092	02219.072244	W	0.014817
00042606471576	02219.087061	S	1.265225
00042630763904	02220.352287	W	0.014803
00042631048124	02220.367090	S	1.265241
00042655340748	02221.632331	W	0.014869
00042655626232	02221.647200	S	1.265113
00042679916404	02222.912313	W	0.014764
00042680199880	02222.927077	S	1.246272
00042704128300	02224.173349	W	0.105469
00042706153300	02224.278818	S	1.193571
00042729069864	02225.472389	W	0.014688
00042729351880	02225.487077	S	0.019142
00042729719408	02225.506219	W	0.223578
00042734012104	02225.729797	S	1.022510
00042753644304	02226.752307	W	0.014914
00042753930656	02226.767222	S	1.265024
00042778219112	02228.032245	W	0.014961
00042778506364	02228.047206	S	1.264986
00042802794104	02229.312193	W	0.014890
00042803079984	02229.327082	S	1.265125
00042827370380	02230.592207	W	0.014855
00042827655588	02230.607062	S	0.019211
00042828024448	02230.626273	W	0.054546
00042829071736	02230.680820	S	1.191480
00042851948156	02231.872300	W	0.014931
00042852234836	02231.887231	S	1.265003
00042876522892	02233.152234	W	0.014866
00042876808324	02233.167100	S	1.265150
00042901099208	02234.432250	W	0.014840
00042901384140	02234.447091	S	1.246125
00042925309744	02235.693216	W	0.147605
00042928143764	02235.840821	S	1.151507
00042950252700	02236.992328	W	0.014784
00042950536548	02237.007112	S	1.265115
00042974826748	02238.272226	W	0.015025
00042975115228	02238.287251	S	1.261029
00042999326988	02239.548281	W	0.020929
00042999728828	02239.569210	S	1.263014
00043023978692	02240.832224	W	0.015017
00043024267024	02240.847241	S	1.264586
00043048547080	02242.111827	W	0.015204
00043048838988	02242.127031	S	0.012569
00043049080320	02242.139600	W	0.000240
00043049084936	02242.139840	S	0.006591
00043049211476	02242.146431	W	0.054228
00043050252656	02242.200659	S	1.191636
00043073132076	02243.392296	W	0.014826
00043073416736	02243.407122	S	1.265144
00043097707508	02244.672266	W	0.014840
00043097992440	02244.687106	S	1.265176
00043122283820	02245.952282	W	0.014840
00043122568756	02245.967123	S	1.265138
00043146859404	02247.232261	W	0.014870
00043147144908	02247.247131	S	1.265199
00043171436720	02248.512329	W	0.014938
00043171723528	02248.527267	S	1.265045
00043196012392	02249.792312	W	0.014813
00043196296804	02249.807125	S	1.265232
00043220589264	02251.072358	W	0.014695
00043220871416	02251.087053	S	0.019276
00043221241512	02251.106329	W	0.169546
00043224496788	02251.275874	S	1.076579
00043245167100	02252.352453	W	0.014682
00043245448992	02252.367135	S	1.265093
00043269738780	02253.632228	W	0.014880
00043270024484	02253.647109	S	1.246165
00043293950856	02254.893274	W	0.097556
00043295823936	02254.990830	S	1.201506
00043318892856	02256.192336	W	0.014934
00043319179592	02256.207270	S	1.265001
00043343467616	02257.472272	W	0.014863
00043343752980	02257.487134	S	1.265156
00043368043968	02258.752290	W	0.014865
00043368329380	02258.767155	S	1.265080
00043392618924	02260.032236	W	0.015029
00043392907476	02260.047264	S	1.265054
00043417196504	02261.312318	W	0.014810
00043417480852	02261.327128	S	1.265134
00043441771432	02262.592262	W	0.014897
00043442057448	02262.607159	S	1.265153
00043466348380	02263.872311	W	0.014841
00043466633328	02263.887152	S	1.265145
00043490924116	02265.152298	W	0.014853
00043491209288	02265.167150	S	1.265128
00043515499744	02266.432278	W	0.014837
00043515784612	02266.447115	S	0.019161
00043516152504	02266.466276	W	0.331445
00043522516240	02266.797721	S	0.895632
00043539712368	02267.693352	W	0.196467
00043543484544	02267.889820	S	1.083552
00043564288752	02268.973373	W	0.034490
00043564950952	02269.007862	S	1.260399
00043589150620	02270.268261	W	0.020997
00043589553756	02270.289258	S	1.263046
00043613804236	02271.552304	W	0.014853
